endpoint,year,session_key,manifest_status,manifest_record_count,manifest_output_path,file_exists,file_path,file_row_count,row_count_delta,reconciliation_status,issue_type,notes
weather,2023,7953.0,success,161,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=7953.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=7953.jsonl,161.0,0.0,matched,none,
weather,2023,9069.0,success,82,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9069.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9069.jsonl,82.0,0.0,matched,none,
weather,2023,9070.0,success,160,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9070.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9070.jsonl,160.0,0.0,matched,none,
weather,2023,9078.0,success,155,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9078.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9078.jsonl,155.0,0.0,matched,none,
weather,2023,9094.0,success,176,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9094.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9094.jsonl,176.0,0.0,matched,none,
weather,2023,9102.0,success,154,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9102.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9102.jsonl,154.0,0.0,matched,none,
weather,2023,9110.0,success,162,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9110.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9110.jsonl,162.0,0.0,matched,none,
weather,2023,9117.0,success,97,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9117.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9117.jsonl,97.0,0.0,matched,none,
weather,2023,9118.0,success,153,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9118.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9118.jsonl,153.0,0.0,matched,none,
weather,2023,9126.0,success,151,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9126.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9126.jsonl,151.0,0.0,matched,none,
weather,2023,9133.0,success,164,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9133.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9133.jsonl,164.0,0.0,matched,none,
weather,2023,9140.0,success,120,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9140.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9140.jsonl,120.0,0.0,matched,none,
weather,2023,9141.0,success,150,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9141.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9141.jsonl,150.0,0.0,matched,none,
weather,2023,9149.0,success,209,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9149.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9149.jsonl,209.0,0.0,matched,none,
weather,2023,9157.0,success,156,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9157.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9157.jsonl,156.0,0.0,matched,none,
weather,2023,9165.0,success,176,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9165.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9165.jsonl,176.0,0.0,matched,none,
weather,2023,9173.0,success,158,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9173.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9173.jsonl,158.0,0.0,matched,none,
weather,2023,9181.0,success,190,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9181.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9181.jsonl,190.0,0.0,matched,none,
weather,2023,9189.0,success,108,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9189.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9189.jsonl,108.0,0.0,matched,none,
weather,2023,9197.0,success,156,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9197.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9197.jsonl,156.0,0.0,matched,none,
weather,2023,9204.0,success,90,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9204.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9204.jsonl,90.0,0.0,matched,none,
weather,2023,9205.0,success,183,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9205.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9205.jsonl,183.0,0.0,matched,none,
weather,2023,9212.0,success,94,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9212.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9212.jsonl,94.0,0.0,matched,none,
weather,2023,9213.0,success,168,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9213.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9213.jsonl,168.0,0.0,matched,none,
weather,2023,9220.0,success,104,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9220.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9220.jsonl,104.0,0.0,matched,none,
weather,2023,9221.0,success,159,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9221.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9221.jsonl,159.0,0.0,matched,none,
weather,2024,9472.0,success,157,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9472.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9472.jsonl,157.0,0.0,matched,none,
weather,2024,9480.0,success,146,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9480.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9480.jsonl,146.0,0.0,matched,none,
weather,2024,9488.0,success,144,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9488.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9488.jsonl,144.0,0.0,matched,none,
weather,2024,9496.0,success,181,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9496.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9496.jsonl,181.0,0.0,matched,none,
weather,2024,9506.0,success,82,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9506.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9506.jsonl,82.0,0.0,matched,none,
weather,2024,9507.0,success,150,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9507.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9507.jsonl,150.0,0.0,matched,none,
weather,2024,9515.0,success,143,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9515.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9515.jsonl,143.0,0.0,matched,none,
weather,2024,9523.0,success,200,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9523.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9523.jsonl,200.0,0.0,matched,none,
weather,2024,9531.0,success,113,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9531.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9531.jsonl,113.0,0.0,matched,none,
weather,2024,9539.0,success,154,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9539.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9539.jsonl,154.0,0.0,matched,none,
weather,2024,9549.0,success,78,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9549.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9549.jsonl,78.0,0.0,matched,none,
weather,2024,9550.0,success,143,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9550.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9550.jsonl,143.0,0.0,matched,none,
weather,2024,9558.0,success,147,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9558.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9558.jsonl,147.0,0.0,matched,none,
weather,2024,9566.0,success,155,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9566.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9566.jsonl,155.0,0.0,matched,none,
weather,2024,9574.0,success,137,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9574.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9574.jsonl,137.0,0.0,matched,none,
weather,2024,9582.0,success,153,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9582.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9582.jsonl,153.0,0.0,matched,none,
weather,2024,9590.0,success,133,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9590.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9590.jsonl,133.0,0.0,matched,none,
weather,2024,9598.0,success,152,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9598.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9598.jsonl,152.0,0.0,matched,none,
weather,2024,9606.0,success,160,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9606.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9606.jsonl,160.0,0.0,matched,none,
weather,2024,9616.0,success,81,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9616.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9616.jsonl,81.0,0.0,matched,none,
weather,2024,9617.0,success,155,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9617.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9617.jsonl,155.0,0.0,matched,none,
weather,2024,9625.0,success,159,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9625.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9625.jsonl,159.0,0.0,matched,none,
weather,2024,9635.0,success,76,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9635.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9635.jsonl,76.0,0.0,matched,none,
weather,2024,9636.0,success,201,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9636.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9636.jsonl,201.0,0.0,matched,none,
weather,2024,9644.0,success,143,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9644.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9644.jsonl,143.0,0.0,matched,none,
weather,2024,9654.0,success,74,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9654.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9654.jsonl,74.0,0.0,matched,none,
weather,2024,9655.0,success,151,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9655.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9655.jsonl,151.0,0.0,matched,none,
weather,2024,9662.0,success,148,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9662.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9662.jsonl,148.0,0.0,matched,none,
weather,2024,9672.0,success,80,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9672.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9672.jsonl,80.0,0.0,matched,none,
weather,2024,9673.0,success,165,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9673.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9673.jsonl,165.0,0.0,matched,none,
weather,2025,9693.0,success,178,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9693.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9693.jsonl,178.0,0.0,matched,none,
weather,2025,9839.0,success,154,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9839.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9839.jsonl,154.0,0.0,matched,none,
weather,2025,9845.0,success,76,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9845.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9845.jsonl,76.0,0.0,matched,none,
weather,2025,9850.0,success,149,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9850.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9850.jsonl,149.0,0.0,matched,none,
weather,2025,9858.0,success,141,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9858.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9858.jsonl,141.0,0.0,matched,none,
weather,2025,9864.0,success,104,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9864.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9864.jsonl,104.0,0.0,matched,none,
weather,2025,9869.0,success,152,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9869.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9869.jsonl,152.0,0.0,matched,none,
weather,2025,9877.0,success,162,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9877.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9877.jsonl,162.0,0.0,matched,none,
weather,2025,9883.0,success,89,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9883.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9883.jsonl,89.0,0.0,matched,none,
weather,2025,9888.0,success,154,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9888.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9888.jsonl,154.0,0.0,matched,none,
weather,2025,9896.0,success,161,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9896.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9896.jsonl,161.0,0.0,matched,none,
weather,2025,9904.0,success,156,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9904.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9904.jsonl,156.0,0.0,matched,none,
weather,2025,9912.0,success,144,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9912.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9912.jsonl,144.0,0.0,matched,none,
weather,2025,9920.0,success,159,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9920.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9920.jsonl,159.0,0.0,matched,none,
weather,2025,9928.0,success,136,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9928.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9928.jsonl,136.0,0.0,matched,none,
weather,2025,9934.0,success,80,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9934.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9934.jsonl,80.0,0.0,matched,none,
weather,2025,9939.0,success,223,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9939.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9939.jsonl,223.0,0.0,matched,none,
weather,2025,9947.0,success,155,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9947.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9947.jsonl,155.0,0.0,matched,none,
weather,2025,9955.0,success,161,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9955.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9955.jsonl,161.0,0.0,matched,none,
weather,2025,9963.0,success,167,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9963.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9963.jsonl,167.0,0.0,matched,none,
weather,2025,9971.0,success,155,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9971.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9971.jsonl,155.0,0.0,matched,none,
weather,2025,9979.0,success,160,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9979.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9979.jsonl,160.0,0.0,matched,none,
weather,2025,9987.0,success,150,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9987.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9987.jsonl,150.0,0.0,matched,none,
weather,2025,9993.0,success,84,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9993.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9993.jsonl,84.0,0.0,matched,none,
weather,2025,9998.0,success,154,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9998.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9998.jsonl,154.0,0.0,matched,none,
weather,2025,10006.0,success,140,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10006.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10006.jsonl,140.0,0.0,matched,none,
weather,2025,10014.0,success,158,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10014.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10014.jsonl,158.0,0.0,matched,none,
weather,2025,10022.0,success,142,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10022.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10022.jsonl,142.0,0.0,matched,none,
weather,2025,10028.0,success,114,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10028.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10028.jsonl,114.0,0.0,matched,none,
weather,2025,10033.0,success,149,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10033.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10033.jsonl,149.0,0.0,matched,none,
starting_grid,2023,7779.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=7779.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,7787.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=7787.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,7953.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=7953.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9069.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9069.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9070.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9070.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9078.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9078.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9086.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9086.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9094.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9094.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9102.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9102.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9110.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9110.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9117.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9117.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9118.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9118.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9126.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9126.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9133.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9133.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9140.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9140.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9141.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9141.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9149.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9149.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9157.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9157.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9165.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9165.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9173.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9173.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
starting_grid,2023,9181.0,failed,0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/starting_grid/year=2023/session_key=9181.jsonl,False,,,,optional_missing,optional_endpoint,optional endpoint starting_grid failed and no file — expected/acceptable
